iata_code,name,latitude_deg,longitude_deg,type,country,country_zh,iso,city,city_alt,kw
PFR,Ilebo Airport,-4.329919,20.590124,small_airport,Dem. Rep. Congo,刚果民主共和国,CD,Ilebo,,
MJM,Mbuji Mayi Airport,-6.121240139010001,23.569000244099996,medium_airport,Dem. Rep. Congo,刚果民主共和国,CD,Mbuji Mayi,,
GAX,Gamba Airport,-2.785278,10.047222,small_airport,Gabon,加蓬,GA,Gamba,,
BKO,Modibo Keita International Airport,12.5335,-7.94994,large_airport,Mali,马里,ML,Bamako,,Senou Airport
GAQ,Gao International Airport,16.248466,-0.005389,medium_airport,Mali,马里,ML,Gao,,Korogoussou
KYS,Kayes Dag Dag Airport,14.482521,-11.399335,medium_airport,Mali,马里,ML,Kayes,,
MZI,Mopti Airport,14.5128,-4.07956,medium_airport,Mali,马里,ML,Sévaré,,"Barbe Airport, Ambodédjo Airport"
TOM,Tombouktou Airport,16.730499,-3.00758,large_airport,Mali,马里,ML,Timbuktu,,"Timbuctoo Airport, Tombouctou Airport, Tumbutu Airport, Tombouktou Airport"
FOA,Foula Airfield,60.121916,-2.053439,small_airport,United Kingdom,英国,GB,Foula,,EG42
BJL,Banjul International Airport,13.338,-16.652201,large_airport,Gambia,冈比亚,GM,Banjul,Banjul (Yundum),Yundum international Airport
FUE,Fuerteventura Airport,28.4527,-13.8638,large_airport,Spain,西班牙,ES,El Matorral,,
GMZ,La Gomera Airport,28.0296,-17.2146,small_airport,Spain,西班牙,ES,"Alajero, La Gomera Island",,
VDE,El Hierro Airport,27.8148,-17.8871,medium_airport,Spain,西班牙,ES,El Hierro Island,,"Hierro,El Hierro"
SPC,La Palma Airport,28.626499,-17.7556,medium_airport,Spain,西班牙,ES,"Sta Cruz de la Palma, La Palma Island",,
LPA,Gran Canaria Airport,27.9319,-15.3866,large_airport,Spain,西班牙,ES,Gran Canaria Island,,"Canary Islands, Las Palmas Airport, Gando Airport"
ACE,César Manrique-Lanzarote Airport,28.945499,-13.6052,large_airport,Spain,西班牙,ES,San Bartolomé,,Arrecife Airport
TFS,Tenerife Sur Airport,28.0445,-16.5725,large_airport,Spain,西班牙,ES,Tenerife,,"Reina Sofía, TCI, Tenerife South"
TFN,Tenerife Norte-Ciudad de La Laguna Airport,28.482752,-16.341707,large_airport,Spain,西班牙,ES,Tenerife,,"Canary Islands, Los Rodeos, TCI, Terenife"
MLN,Melilla Airport,35.2798,-2.95626,medium_airport,Spain,西班牙,ES,Melilla,,
KBS,Bo Airport,7.9444,-11.761,medium_airport,Sierra Leone,塞拉利昂,SL,Bo,,
KEN,Kenema Airport,7.896364,-11.174126,medium_airport,Sierra Leone,塞拉利昂,SL,Kenema,,
FNA,Lungi International Airport,8.61644,-13.1955,large_airport,Sierra Leone,塞拉利昂,SL,Freetown,Freetown (Lungi-Town),
WYE,Yengema Airport,8.61047,-11.0454,medium_airport,Sierra Leone,塞拉利昂,SL,Yengema,,
OXB,Osvaldo Vieira International Airport,11.894262,-15.653596,large_airport,Guinea-Bissau,几内亚比绍,GW,Bissau,,
JJU,Qaqortoq Airport,60.76383,-46.065001,medium_airport,Greenland,格陵兰,GL,Qaqortoq,,Qaqortoq
SNI,Greenville/Sinoe Airport,5.032124,-9.064236,medium_airport,Liberia,利比里亚,LR,Greenville,,R E Murray
MLW,Spriggs Payne Airport,6.28906,-10.7587,medium_airport,Liberia,利比里亚,LR,Monrovia,,
ROB,Roberts International Airport,6.23379,-10.3623,large_airport,Liberia,利比里亚,LR,Monrovia,,
AGA,Al Massira Airport,30.322478,-9.412003,large_airport,Morocco,摩洛哥,MA,Agadir,Agadir (Temsia),
TTA,Tan Tan Airport,28.447563,-11.161749,medium_airport,Morocco,摩洛哥,MA,Tan Tan,,Plage Blanche Airport
OZG,Zagora Airport,30.265788,-5.860808,large_airport,Morocco,摩洛哥,MA,Zagora,,
UAR,Bouarfa Airport,32.514306,-1.983056,medium_airport,Morocco,摩洛哥,MA,Bouarfa,,
FEZ,Fes Saïss International Airport,33.927299,-4.97796,large_airport,Morocco,摩洛哥,MA,Saïss,,
ERH,Moulay Ali Cherif Airport,31.9475002289,-4.39833021164,medium_airport,Morocco,摩洛哥,MA,Errachidia,,
MEK,Bassatine Airport,33.879101,-5.51512,medium_airport,Morocco,摩洛哥,MA,Meknes,,
OUD,Oujda Angads Airport,34.789558,-1.926041,large_airport,Morocco,摩洛哥,MA,Ahl Angad,,Oujda Airfield
SMW,Smara Airport,26.731987,-11.683655,medium_airport,W. Sahara,西撒哈拉,EH,Smara,,"GSMA, Semara, Semara Airport"
BEM,Beni Mellal Airport,32.401895,-6.315905,large_airport,Morocco,摩洛哥,MA,Oulad Yaich,,
RBA,Rabat-Salé Airport,34.051498,-6.75152,large_airport,Morocco,摩洛哥,MA,Rabat,,
VIL,Dakhla Airport,23.7183,-15.932,large_airport,W. Sahara,西撒哈拉,EH,Dakhla,,"GSVO, Villa Cisneros, Dajla, Oued Ed-Dahab"
ESU,Essaouira-Mogador Airport,31.397499,-9.68167,medium_airport,Morocco,摩洛哥,MA,Essaouira,,
EUN,Laayoune Hassan I International Airport,27.142467,-13.224947,large_airport,W. Sahara,西撒哈拉,EH,El Aaiún,,"GSAI, Laâyoune"
CMN,Mohammed V International Airport,33.3675,-7.58997,large_airport,Morocco,摩洛哥,MA,Casablanca,,"CAS, Casabianca, Nouasseur"
NDR,Nador Al Aaroui International Airport,34.9888,-3.02821,large_airport,Morocco,摩洛哥,MA,Al Aaroui,,"Al Aroui International Airport, Arwi"
RAK,Marrakesh Menara Airport,31.604807,-8.035788,large_airport,Morocco,摩洛哥,MA,Marrakesh,,"Marakesh, Marrakesh"
NNA,Kenitra Air Base,34.298901,-6.59588,medium_airport,Morocco,摩洛哥,MA,Kenitra,,"GMMY, Craw Field, Naval Air Station Port Lyautey"
OZZ,Ouarzazate International Airport,30.9391,-6.90943,large_airport,Morocco,摩洛哥,MA,Ouarzazate,,
AHU,Cherif Al Idrissi Airport,35.177101,-3.83952,medium_airport,Morocco,摩洛哥,MA,Al Hoceima,,
TTU,Sania Ramel Airport,35.594299,-5.32002,large_airport,Morocco,摩洛哥,MA,Tétouan,,"Saniat R'mel, Saniet R'mel"
TNG,Tangier Ibn Battuta Airport,35.731741,-5.921459,large_airport,Morocco,摩洛哥,MA,Tangier,,"Tanger-Boukhalef Airport, Aéroport de Tanger-Ibn Battouta"
GNU,Goodnews Airport,59.117561,-161.575241,small_airport,United States of America,美国,US,Goodnews,,
DSS,Blaise Diagne International Airport,14.670878,-17.072829,large_airport,Senegal,塞内加尔,SN,Dakar,,diass airport
ZIG,Ziguinchor Airport,12.55559,-16.283298,medium_airport,Senegal,塞内加尔,SN,Ziguinchor,,Basse Casamance
CSK,Cap Skirring Airport,12.39533,-16.748,medium_airport,Senegal,塞内加尔,SN,Cap Skirring,,
KLC,Kaolack Airport,14.146900177001953,-16.051300048828125,medium_airport,Senegal,塞内加尔,SN,Kaolack,,
DKR,Léopold Sédar Senghor International Airport,14.742337,-17.479222,large_airport,Senegal,塞内加尔,SN,Dakar,,Yoff
MAX,Ouro Sogui Airport,15.5936,-13.3228,medium_airport,Senegal,塞内加尔,SN,Ouro Sogui,,
XLS,Saint Louis Airport,16.049814,-16.461039,medium_airport,Senegal,塞内加尔,SN,Saint Louis,,
BXE,Bakel Airport,14.847299575805664,-12.468299865722656,medium_airport,Senegal,塞内加尔,SN,Bakel,,
KGG,Kédougou Airport,12.57229995727539,-12.22029972076416,medium_airport,Senegal,塞内加尔,SN,Kédougou,,
TUD,Tambacounda Airport,13.7368,-13.6531,medium_airport,Senegal,塞内加尔,SN,Tambacounda,,
NKC,Nouakchott–Oumtounsy International Airport,18.31,-15.969722,large_airport,Mauritania,毛里塔尼亚,MR,Nouakchott,,"Nouakchott, Oumtounsy"
ATR,Atar International Airport,20.505823,-13.043744,medium_airport,Mauritania,毛里塔尼亚,MR,Atar,,
NDB,Nouadhibou International Airport,20.932404,-17.030199,large_airport,Mauritania,毛里塔尼亚,MR,Nouadhibou,,
OUZ,Tazadit Airport,22.757345,-12.482228,medium_airport,Mauritania,毛里塔尼亚,MR,Zouérate,,
CKY,Ahmed Sékou Touré International Airport,9.57689,-13.612,large_airport,Guinea,几内亚,GN,Conakry,,"Gbessia International Airport, Conakry International Airport"
SID,Amílcar Cabral International Airport,16.7414,-22.9494,large_airport,Cabo Verde,佛得角,CV,Espargos,,Sal Island
BVC,Aristides Pereira International Airport,16.136499,-22.888901,large_airport,Cabo Verde,佛得角,CV,Rabil,,Boa Vista Island
MMO,Maio Airport,15.155900001525879,-23.213699340820312,medium_airport,Cabo Verde,佛得角,CV,Vila do Maio,,Maio Island
RAI,Nelson Mandela International Airport,14.941126,-23.484728,large_airport,Cabo Verde,佛得角,CV,Praia,,Santiago Island
SFL,São Filipe Airport,14.8850002289,-24.4799995422,small_airport,Cabo Verde,佛得角,CV,São Filipe,,Fogo Island
SNE,Preguiça Airport,16.588852,-24.284132,medium_airport,Cabo Verde,佛得角,CV,Preguiça,,Sao Nicolau Island
VXE,Cesaria Evora International Airport,16.833363,-25.055308,large_airport,Cabo Verde,佛得角,CV,São Pedro,,São Vicente Island
ADD,Addis Ababa Bole International Airport,8.97789,38.799301,large_airport,Ethiopia,埃塞俄比亚,ET,Addis Ababa,,"Haile Selassie I, Bole International Airport"
AMH,Arba Minch Airport,6.03939,37.5905,medium_airport,Ethiopia,埃塞俄比亚,ET,Arba Minch,,"Gantar, Minghi"
AXU,Axum Airport,14.1468,38.7728,medium_airport,Ethiopia,埃塞俄比亚,ET,Axum,,"Aksum, Emperor Yohannes IV Airport"
BJR,Bahir Dar Airport,11.6081,37.321602,medium_airport,Ethiopia,埃塞俄比亚,ET,Bahir Dar,,Dejazmach Belay Zeleke
DSE,Kombolcha Airport,11.10975,39.725911,small_airport,Ethiopia,埃塞俄比亚,ET,Dessie,,
DEM,Dembidollo Airport,8.554,34.858002,small_airport,Ethiopia,埃塞俄比亚,ET,Dembidollo,,
DBM,Debre Markos Airport,10.321501,37.741887,small_airport,Ethiopia,埃塞俄比亚,ET,Debre Markos,,"Debre Mark'os, Debre Marqos"
DIR,Aba Tenna Dejazmach Yilma International Airport,9.623549,41.855027,large_airport,Ethiopia,埃塞俄比亚,ET,Dire Dawa,,
GMB,Gambela Airport,8.12876,34.563099,medium_airport,Ethiopia,埃塞俄比亚,ET,Gambela,,Gambela National Park
GDQ,Gondar Airport,12.5199,37.433998,medium_airport,Ethiopia,埃塞俄比亚,ET,Azezo,,"Atse Tewodros,, Emperor Tewodros"
GDE,Gode Airport,5.93513011932,43.5786018372,medium_airport,Ethiopia,埃塞俄比亚,ET,Gode,,Iddiole
QHR,Harar Meda Airport,8.7163,39.0059,medium_airport,Ethiopia,埃塞俄比亚,ET,Debre Zeyit,,አባጤናደጃ ደጃደጃ
HUE,Humera Airport,13.83012,36.88237,small_airport,Ethiopia,埃塞俄比亚,ET,Akwi,,"Himera, Himora"
JIJ,Gerad Wilwal International Airport,9.331907,42.911811,large_airport,Ethiopia,埃塞俄比亚,ET,Jijiga,,Garaad Wiil-Waal
BCO,Jinka Airport,5.749655,36.560165,medium_airport,Ethiopia,埃塞俄比亚,ET,Jinka,,Baco Airport
JIM,Jimma Airport,7.66609001159668,36.81660079956055,medium_airport,Ethiopia,埃塞俄比亚,ET,Jimma,,
ABK,Kebri Dahar Airport,6.732577,44.241339,medium_airport,Ethiopia,埃塞俄比亚,ET,Kebri Dahar,,Kabri Dar
AWA,Hawassa International Airport,7.100611,38.396455,large_airport,Ethiopia,埃塞俄比亚,ET,Hawassa,,Awasa
MQX,Mekele Alula Aba Nega Airport,13.4674,39.533501,medium_airport,Ethiopia,埃塞俄比亚,ET,Mekele,,
MTF,Mizan Teferi Airport,6.9571,35.5547,small_airport,Ethiopia,埃塞俄比亚,ET,Mizan Teferi,,
HIL,Shilavo Airport,6.077545,44.763736,small_airport,Ethiopia,埃塞俄比亚,ET,Shilavo,,"Shillavo, Shilabo, Scilave, ሺላቮ"
SZE,Semera Airport,11.7875,40.9915,small_airport,Ethiopia,埃塞俄比亚,ET,Semera,,"Samara, Sultan Alimirah Hanfare"
ASO,Asosa Airport,10.018500328063965,34.586299896240234,medium_airport,Ethiopia,埃塞俄比亚,ET,Asosa,,
TIE,Tippi Airport,7.2024,35.415,small_airport,Ethiopia,埃塞俄比亚,ET,Tippi,,
BJM,Bujumbura Melchior Ndadaye International Airport,-3.32402,29.318501,large_airport,Burundi,布隆迪,BI,Bujumbura,,
GID,Gitega Airport,-3.417209,29.911308,medium_airport,Burundi,布隆迪,BI,Gitega,,Kitega
KRE,Kirundo Airport,-2.544772,30.094575,small_airport,Burundi,布隆迪,BI,Kirundo,,
BSA,Bender Qassim International Airport,11.275235,49.139231,large_airport,Somalia,索马里,SO,Bosaso,,
HGA,Egal International Airport,9.514082,44.083469,large_airport,Somalia,索马里,SO,Hargeisa,,"Madaarka Caalamiga a ee Cigaal, مطار هرجيسا إيغال الدولية‎)"
BBO,Berbera Airport,10.385035,44.936723,medium_airport,Somalia,索马里,SO,Berbera,,
KMU,Kismayo Airport,-0.377353,42.459202,medium_airport,Somalia,索马里,SO,Kismayo,,"Kisimayu, كيسمايو المطار"
MGQ,Aden Adde International Airport,2.01444,45.304699,large_airport,Somalia,索马里,SO,Mogadishu,,HCCM
BLW,Beledweyne Airport,4.766976,45.2388,small_airport,Somalia,索马里,SO,Beledweyne,,"Belet Uen, Beletweyn, Duqow Ahmed Fiidow, Beletwene"
GLK,Galcaio Airport,6.78082990646,47.45470047,small_airport,Somalia,索马里,SO,Galcaio,,Galkacyo Airport
GGR,Garowe Airport,8.458474,48.568136,small_airport,Somalia,索马里,SO,Garowe,,"HCMW, Puntland, General Mohamed Abshir"
JIB,Djibouti-Ambouli Airport,11.5473,43.1595,large_airport,Djibouti,吉布提,DJ,Djibouti City,,Camp Lemonnier
RDL,Bardawil International Airport,30.410714,33.15535,medium_airport,Egypt,埃及,EG,El Hassana,,"Jafjafa Well, Bir Gifgafa, HE36"
DBB,El Alamein International Airport,30.924324,28.46161,large_airport,Egypt,埃及,EG,El Alamein,,"Al Alamain, Al Alamayn, العلمين‎"
AAC,El Arish International Airport,31.055324,33.827964,large_airport,Egypt,埃及,EG,El Arish,,
ATZ,Asyut International Airport,27.045962,31.01276,large_airport,Egypt,埃及,EG,Asyut,,Asyut
HBE,Alexandria International Airport,30.93249,29.696437,large_airport,Egypt,埃及,EG,Alexandria,,
ABS,Abu Simbel Airport,22.375924,31.611734,medium_airport,Egypt,埃及,EG,Abu Simbel,,
CAI,Cairo International Airport,30.111534,31.396694,large_airport,Egypt,埃及,EG,Cairo,,
CCE,Capital International Airport,30.06465,31.839974,medium_airport,Egypt,埃及,EG,New Cairo,,
HRG,Hurghada International Airport,27.176776,33.796692,large_airport,Egypt,埃及,EG,Hurghada,,"Al Ghardaqah, الغردقة"
EGH,El Jora Airport,31.078138,34.153131,medium_airport,Egypt,埃及,EG,El Jora,,
LXR,Luxor International Airport,25.671018,32.706446,large_airport,Egypt,埃及,EG,Luxor,,
RMF,Marsa Alam International Airport,25.555548,34.59245,large_airport,Egypt,埃及,EG,Marsa Alam,,"marsa alam, marsa alam airport"
MUH,Mersa Matruh International Airport,31.324313,27.22227,large_airport,Egypt,埃及,EG,Marsa Matruh,,
PSD,Port Said International Airport,31.279285,32.240582,large_airport,Egypt,埃及,EG,Port Said,,El Gamil
SKV,Saint Catherine International Airport,28.684292,34.064409,medium_airport,Egypt,埃及,EG,Saint Catherine,,
HMB,Suhaj International Airport,26.342515,31.743017,large_airport,Egypt,埃及,EG,Suhaj,,"HEMK, Suhaj Mubarak International Airport, Sohag Intl"
SSH,Sharm El Sheikh International Airport,27.977272,34.394717,large_airport,Egypt,埃及,EG,Sharm El Sheikh,,
ASW,Aswan International Airport,23.961075,32.820382,large_airport,Egypt,埃及,EG,Aswan,,aswan airport
SPX,Sphinx International Airport,30.108179,30.895728,large_airport,Egypt,埃及,EG,Al Jiza,,الجيزة
TCP,Taba International Airport,29.594496,34.775752,medium_airport,Egypt,埃及,EG,Taba,,
ASM,Asmara International Airport,15.2919,38.910702,medium_airport,Eritrea,厄立特里亚,ER,Asmara,,Yohannes International.
MSW,Massawa International Airport,15.67,39.370098,medium_airport,Eritrea,厄立特里亚,ER,Massawa,,
ASA,Assab International Airport,13.0718,42.645,medium_airport,Eritrea,厄立特里亚,ER,Assab,,
JUB,Juba International Airport,4.87201,31.601101,large_airport,S. Sudan,南苏丹,SS,Juba,,"JIA, HSSJ"
ASV,Amboseli Airport,-2.644786,37.252922,medium_airport,Kenya,肯尼亚,KE,Ol Tukai,,Maasai Amboseli Game Reserve
EDL,Eldoret International Airport,0.404458,35.238899,large_airport,Kenya,肯尼亚,KE,Eldoret,,HKED
NBO,Jomo Kenyatta International Airport,-1.318886,36.928233,large_airport,Kenya,肯尼亚,KE,Nairobi,,"Jkia Airport, Embakasi Airport, Nairobi International Airport"
KIS,Kisumu International Airport,-0.086139,34.728901,large_airport,Kenya,肯尼亚,KE,Kisumu,,
KTL,Kitale Airport,0.971989,34.958599,medium_airport,Kenya,肯尼亚,KE,Kitale,,
LKG,Lokichogio Airport,4.20412,34.348202,medium_airport,Kenya,肯尼亚,KE,Lokichogio,,
LOK,Lodwar Airport,3.12197,35.6087,medium_airport,Kenya,肯尼亚,KE,Lodwar,,
LAU,Manda Airport,-2.252431,40.912892,medium_airport,Kenya,肯尼亚,KE,Lamu,,
JJM,Mulika Lodge Airport,0.165083,38.195141,small_airport,Kenya,肯尼亚,KE,Meru-Kinna,,Meru National Park
MYD,Malindi International Airport,-3.22931,40.1017,medium_airport,Kenya,肯尼亚,KE,Malindi,,
MBA,Moi International Airport,-4.03483,39.5942,large_airport,Kenya,肯尼亚,KE,Mombasa,,"Mombasa, Port Reitz"
MRE,Mara Serena Lodge Airstrip,-1.404588,35.008349,medium_airport,Kenya,肯尼亚,KE,Serena,,6100
NUU,Nakuru Lanet Airport,-0.298419,36.159193,medium_airport,Kenya,肯尼亚,KE,Nakuru,,Lanet Military Airstrip
NYK,Nanyuki Civil Airport,-0.062352,37.041296,medium_airport,Kenya,肯尼亚,KE,Gathiuru,,
WIL,Nairobi Wilson Airport,-1.32172,36.8148,medium_airport,Kenya,肯尼亚,KE,Nairobi,,WLN
WJR,Wajir Airport,1.73324,40.091599,medium_airport,Kenya,肯尼亚,KE,Wajir,,
SRX,Sirt International Airport / Ghardabiya Airbase,31.058578,16.597095,large_airport,Libya,利比亚,LY,Sirt,,"Gardabiya, Sirte"
GHT,Ghat Airport,25.145599,10.1426,medium_airport,Libya,利比亚,LY,Ghat,,
AKF,Kufra Airport,24.178699493408203,23.31399917602539,medium_airport,Libya,利比亚,LY,Kufra,,
BEN,Benina International Airport,32.096802,20.269501,large_airport,Libya,利比亚,LY,Benina,,"Benghazi, Soluch Airfield"
MJI,Mitiga International Airport,32.89177,13.287878,large_airport,Libya,利比亚,LY,Tripoli,,"Mellaha Army Airfield, Okba Ben Nafi Air Base, Wheelus Air Force Base"
LAQ,Al Abraq International Airport,32.789036,21.954864,large_airport,Libya,利比亚,LY,Al Albraq,,"Al Bayda, Beida"
SEB,Sabha Airport,26.992452,14.466162,medium_airport,Libya,利比亚,LY,Sabha,,Sebha
LMQ,Marsa al Brega Airport,30.378099,19.576401,medium_airport,Libya,利比亚,LY,Marsa al Brega,,
MRA,Misrata International Airport,32.325001,15.061,small_airport,Libya,利比亚,LY,Misrata,,"Misratah, Misurata"
LTD,Ghadames Airport,30.145484,9.702095,medium_airport,Libya,利比亚,LY,Ghadames,,
GYI,Gisenyi Airport,-1.6772,29.2589,medium_airport,Rwanda,卢旺达,RW,Gisenyi,,
KGL,Kigali International Airport,-1.96863,30.1395,large_airport,Rwanda,卢旺达,RW,Kigali,,"Gregoire Kayibanda International Airport, Kanombe International Airport"
KME,Kamembe Airport,-2.462239980697632,28.907899856567383,medium_airport,Rwanda,卢旺达,RW,Kamembe,,
DOG,Dongola Airport,19.153666,30.430069,medium_airport,Sudan,苏丹,SD,Dongola,,"DOG Airport, مطار دنقلا"
ELF,El Fasher Airport,13.614899635314941,25.324600219726562,medium_airport,Sudan,苏丹,SD,El Fasher,,El Fashir Airport
KSL,Kassala Airport,15.387499809265137,36.328800201416016,medium_airport,Sudan,苏丹,SD,Kassala,,
MWE,Merowe Airport,18.443333,31.843333,medium_airport,Sudan,苏丹,SD,Merowe,,Merowe International
UYL,Nyala Airport,12.0535,24.9562,medium_airport,Sudan,苏丹,SD,Nyala,,
EBD,El-Obeid Airport,13.1532,30.2327,medium_airport,Sudan,苏丹,SD,El-Obeid,,Al-Ubayyid
PZU,Port Sudan New International Airport,19.434558,37.234125,large_airport,Sudan,苏丹,SD,Port Sudan,,
KRT,Khartoum International Airport,15.5895,32.5532,large_airport,Sudan,苏丹,SD,Khartoum,,HSSS
MAK,Malakal International Airport,9.558739,31.651937,medium_airport,S. Sudan,南苏丹,SS,Malakal,,HSSM
WUU,Wau Airport,7.72583,27.975,medium_airport,S. Sudan,南苏丹,SS,Wau,,
ARK,Arusha Airport,-3.3677899837493896,36.63330078125,medium_airport,Tanzania,坦桑尼亚,TZ,Arusha,,
BKZ,Bukoba Airport,-1.332,31.8212,small_airport,Tanzania,坦桑尼亚,TZ,Bukoba,,
DAR,Julius Nyerere International Airport,-6.873499,39.207288,large_airport,Tanzania,坦桑尼亚,TZ,Dar es Salaam,,"HTJN, Mwalimu Julius K. Nyerere, Dar es Salaam International Airport"
DOD,Dodoma Airport,-6.170559,35.756036,medium_airport,Tanzania,坦桑尼亚,TZ,Dodoma,,
MBI,Songwe Airport,-8.919942,33.273981,medium_airport,Tanzania,坦桑尼亚,TZ,Mbeya,,
IRI,Iringa Airport,-7.66863,35.752102,medium_airport,Tanzania,坦桑尼亚,TZ,Nduli,,
TKQ,Kigoma Airport,-4.8862,29.6709,small_airport,Tanzania,坦桑尼亚,TZ,Kigoma,,
JRO,Kilimanjaro International Airport,-3.427049,37.07353,large_airport,Tanzania,坦桑尼亚,TZ,Arusha,,
LKY,Lake Manyara Airport,-3.37631,35.818298,medium_airport,Tanzania,坦桑尼亚,TZ,Lake Manyara National Park,,
